LSOA21CD,AHAH_Index_Score,AHAH_Index_Rank,AHAH_Index_Percentile
E01008650,29.8619,35879,85
E01008651,24.3998,29521,70
E01008652,20.9507,23257,55
E01008653,24.0675,29035,69
E01008654,31.0182,36756,87
E01008655,23.1514,27472,65
E01008656,21.2155,23829,56
E01008657,25.4948,31142,74
E01008658,26.4555,32382,76
E01008659,25.859,31639,75
E01008660,27.0652,33136,78
E01008661,22.7331,26705,63
E01008662,24.1631,29158,69
E01008663,19.3434,19831,47
E01008664,39.9793,40901,96
E01008665,26.36,32268,76
E01008666,31.1568,36862,87
E01008667,43.5154,41607,98
E01008668,43.1402,41539,98
E01008669,30.1288,36083,85
E01008670,25.7742,31522,74
E01008671,28.8662,35018,83
E01008672,29.2224,35346,83
E01008673,40.089,40928,96
E01008674,30.1892,36132,85
E01008675,40.7534,41094,97
E01008676,41.1237,41181,97
E01008677,27.6371,33789,80
E01008678,46.5108,42000,99
E01008679,38.0764,40322,95
E01008680,33.2557,38240,90
E01008681,32.5424,37814,89
E01008682,33.4954,38368,90
E01008683,47.4809,42093,99
E01008684,24.8526,30221,71
E01008685,18.3129,17482,41
E01008686,19.216,19561,46
E01008687,12.5011,4574,11
E01008688,38.2427,40368,95
E01008689,40.0272,40910,96
E01008690,41.4999,41251,97
E01008691,39.4969,40745,96
E01008692,35.9646,39548,93
E01008693,25.3269,30894,73
E01008694,27.6289,33779,80
E01008695,21.1983,23786,56
E01008696,19.4889,20143,48
E01008697,24.786,30121,71
E01008698,29.4274,35516,84
E01008699,28.2867,34438,81
E01008700,32.3736,37703,89
E01008701,43.5795,41621,98
E01008702,17.7938,16228,39
E01008703,42.9216,41507,98
E01008704,45.6743,41912,99
E01008705,33.9962,38623,91
E01008706,42.3098,41399,98
E01008707,43.3252,41579,98
E01008708,24.4496,29599,70
E01008709,27.8891,34037,80
E01008711,32.8125,37979,90
E01008712,25.7521,31493,74
E01008713,25.7507,31489,74
E01008714,21.4891,24367,58
E01008715,24.169,29172,69
E01008716,18.215,17255,41
E01008717,19.2624,19667,47
E01008718,15.0446,9604,23
E01008719,17.7005,16002,38
E01008720,25.8484,31626,75
E01008721,24.4302,29573,70
E01008722,28.9846,35128,83
E01008723,21.8826,25149,59
E01008724,30.9499,36710,87
E01008725,29.2222,35345,83
E01008726,39.5682,40767,96
E01008727,42.5808,41454,98
E01008728,31.729,37254,88
E01008730,23.5717,28208,67
E01008732,21.8473,25073,59
E01008733,19.9514,21168,50
E01008734,24.3447,29441,70
E01008735,21.6675,24725,58
E01008736,24.8379,30197,71
E01008737,33.8367,38529,91
E01008738,28.3941,34549,82
E01008739,23.7927,28606,68
E01008740,17.1733,14731,35
E01008741,26.2325,32099,76
E01008742,22.7475,26731,63
E01008743,14.7302,8909,21
E01008744,26.3362,32241,76
E01008745,18.8683,18778,45
E01008746,26.8326,32849,78
E01008747,15.873,11569,28
E01008748,14.9328,9334,22
E01008749,18.9483,18945,45
E01008750,17.8096,16266,39
E01008751,27.7568,33901,80
E01008752,21.2369,23876,56
E01008753,23.4114,27948,66
E01008754,43.2723,41566,98
E01008755,18.2238,17278,41
E01008756,22.1174,25608,61
E01008757,42.0275,41339,97
E01008758,29.5823,35661,84
E01008759,34.0614,38667,91
E01008760,33.8252,38518,91
E01008761,28.8662,35017,83
E01008762,25.7958,31551,74
E01008763,19.417,19993,47
E01008764,18.3036,17458,41
E01008765,23.6377,28325,67
E01008766,23.1414,27446,65
E01008767,25.428,31049,73
E01008768,14.3642,8100,19
E01008769,21.1235,23633,56
E01008770,24.2136,29232,69
E01008771,25.3437,30925,73
E01008772,23.7039,28458,67
E01008773,21.9085,25216,60
E01008774,26.5375,32486,77
E01008775,21.4073,24213,57
E01008776,18.6637,18298,43
E01008777,16.3471,12711,30
E01008778,25.5953,31273,74
E01008779,22.695,26641,63
E01008780,22.0618,25506,60
E01008781,22.8541,26896,64
E01008782,20.2933,21856,52
E01008783,23.5968,28256,67
E01008784,23.4187,27957,66
E01008785,23.202,27572,65
E01008786,27.7785,33926,80
E01008787,38.7886,40551,96
E01008788,34.5205,38888,92
E01008789,24.4879,29660,70
E01008790,31.0766,36793,87
E01008791,30.9299,36694,87
E01008792,23.272,27686,65
E01008793,24.5754,29791,70
E01008795,19.1332,19363,46
E01008796,21.8371,25055,59
E01008799,15.3043,10237,25
E01008800,16.7401,13634,32
E01008801,20.184,21626,51
E01008802,19.4192,19999,47
E01008803,28.1074,34255,81
E01008804,25.6318,31325,74
E01008805,35.643,39421,93
E01008808,19.9757,21216,50
E01008809,19.5658,20311,48
E01008810,21.0628,23506,56
E01008811,15.42,10501,25
E01008812,24.122,29102,69
E01008813,27.6796,33830,80
E01008814,16.8865,14007,33
E01008817,26.744,32724,77
E01008819,26.4194,32337,76
E01008821,28.8452,34999,83
E01008822,26.7158,32686,77
E01008823,19.6017,20392,48
E01008824,19.9067,21055,50
E01008825,18.693,18359,44
E01008826,20.4139,22144,52
E01008827,16.166,12282,29
E01008828,18.1923,17188,41
E01008829,17.8911,16466,39
E01008830,33.1415,38168,90
E01008831,26.6295,32586,77
E01008832,41.7875,41293,97
E01008833,39.9107,40874,96
E01008834,23.1356,27433,65
E01008835,24.703,29990,71
E01008836,32.3955,37722,89
E01008837,30.8545,36628,86
E01008838,33.5477,38397,91
E01008839,32.8496,37995,90
E01008840,33.5317,38388,91
E01008841,25.0721,30547,72
E01008842,30.8318,36609,86
E01008843,15.698,11140,27
E01008844,23.3531,27841,66
E01008845,17.2188,14848,35
E01008846,15.505,10685,26
E01008847,16.8919,14022,33
E01008848,22.4604,26229,62
E01008849,24.3567,29455,70
E01008851,15.7736,11318,27
E01008852,16.176,12304,29
E01008853,24.4722,29636,70
E01008854,20.5477,22426,53
E01008855,21.75,24882,59
E01008856,24.1825,29194,69
E01008857,19.0783,19241,46
E01008858,23.6805,28410,67
E01008859,21.0199,23425,55
E01008860,24.8654,30240,71
E01008861,18.1558,17109,41
E01008862,19.2744,19686,47
E01008863,17.5448,15644,37
E01008864,19.4395,20051,48
E01008865,17.125,14600,35
E01008866,22.1468,25656,61
E01008867,21.4629,24307,57
E01008868,25.1103,30606,72
E01008869,23.9349,28807,68
E01008870,26.7586,32753,77
E01008871,27.0639,33135,78
E01008872,26.7478,32732,77
E01008873,20.9696,23309,55
E01008874,24.0632,29027,69
E01008875,21.7551,24889,59
E01008876,20.9433,23238,55
E01008877,23.1106,27389,65
E01008878,18.6794,18321,43
E01008879,19.2179,19565,46
E01008880,31.1154,36827,87
E01008881,28.1502,34298,81
E01008882,29.0965,35229,83
E01008883,29.0365,35176,83
E01008884,28.7785,34928,82
E01008885,25.1265,30632,72
E01008886,28.5416,34684,82
E01008887,26.6776,32636,77
E01008888,19.2002,19525,46
E01008889,32.196,37568,89
E01008890,25.4566,31092,73
E01008891,23.6112,28282,67
E01008892,25.2757,30825,73
E01008893,25.065,30530,72
E01008894,24.9195,30303,72
E01008895,18.9114,18873,45
E01008896,27.0872,33170,78
E01008897,23.031,27237,64
E01008898,27.7429,33886,80
E01008899,28.185,34338,81
E01008901,24.0993,29067,69
E01008905,28.8761,35025,83
E01008906,28.2648,34417,81
E01008907,22.492,26282,62
E01008909,25.728,31460,74
E01008910,48.9213,42223,100
E01008911,26.2021,32061,76
E01008913,30.8928,36658,86
E01008915,30.7857,36561,86
E01008916,29.6461,35701,84
E01008917,10.3332,1829,5
E01008918,10.5563,2035,5
E01008919,13.56,6464,16
E01008920,8.4809,678,2
E01008921,18.3701,17618,42
E01008923,8.1703,553,2
E01008924,11.8006,3534,9
E01008925,16.3094,12633,30
E01008927,12.9137,5291,13
E01008928,8.2428,579,2
E01008929,8.7456,801,2
E01008930,10.5676,2047,5
E01008931,14.176,7692,19
E01008932,13.574,6491,16
E01008933,13.2221,5830,14
E01008934,12.9864,5408,13
E01008935,13.8474,7020,17
E01008936,13.8294,6987,17
E01008937,13.2863,5936,14
E01008938,15.0299,9565,23
E01008939,14.8037,9065,22
E01008940,13.7689,6875,17
E01008941,12.6645,4841,12
E01008942,16.1342,12198,29
E01008943,17.5145,15572,37
E01008944,12.2195,4118,10
E01008945,14.5906,8597,21
E01008946,12.936,5323,13
E01008947,19.5935,20371,48
E01008948,21.8658,25113,59
E01008949,22.1529,25665,61
E01008950,10.9493,2470,6
E01008951,11.7715,3490,9
E01008952,26.526,32468,77
E01008953,18.1653,17131,41
E01008954,11.204,2753,7
E01008955,19.0643,19204,46
E01008956,12.5487,4644,11
E01008957,22.5254,26349,62
E01008958,12.6151,4758,12
E01008959,13.518,6396,15
E01008960,17.4827,15487,37
E01008961,28.6143,34761,82
E01008962,12.8833,5228,13
E01008963,15.9537,11739,28
E01008964,13.3097,5985,15
E01008965,16.081,12067,29
E01008966,17.9003,16492,39
E01008967,16.1104,12137,29
E01008968,16.6769,13499,32
E01008969,15.2497,10104,24
E01008970,17.1277,14604,35
E01008971,15.8482,11502,27
E01008972,13.5799,6501,16
E01008973,14.1612,7665,18
E01008974,13.2096,5803,14
E01008975,11.5328,3175,8
E01008976,15.3738,10390,25
E01008977,15.0547,9625,23
E01008978,13.4074,6165,15
E01008979,10.702,2211,6
E01008980,12.2762,4203,10
E01008981,18.3387,17545,42
E01008982,13.407,6163,15
E01008984,13.5372,6425,16
E01008986,14.5381,8474,20
E01008987,15.2111,10014,24
E01008988,15.1373,9835,24
E01008989,14.6327,8686,21
E01008990,16.7641,13678,33
E01008991,15.4751,10619,25
E01008992,15.4482,10562,25
E01008994,18.9377,18922,45
E01008995,17.4562,15425,37
E01008996,14.8785,9212,22
E01008997,13.2343,5849,14
E01008998,25.0918,30571,72
E01008999,22.9872,27140,64
E01009000,25.8842,31667,75
E01009001,21.6036,24586,58
E01009002,22.5784,26436,62
E01009003,24.5873,29812,70
E01009005,22.9034,26984,64
E01009006,22.9322,27027,64
E01009007,43.5173,41609,98
E01009008,21.5589,24508,58
E01009009,23.3716,27874,66
E01009011,26.3901,32307,76
E01009012,26.4135,32333,76
E01009013,32.1558,37545,89
E01009014,19.3459,19840,47
E01009015,21.6564,24699,58
E01009016,20.2501,21782,52
E01009017,18.7265,18442,44
E01009018,21.2931,23993,57
E01009019,15.6328,10988,26
E01009020,17.1561,14673,35
E01009021,17.7268,16065,38
E01009022,19.6469,20507,49
E01009023,21.2197,23844,56
E01009024,18.8808,18803,45
E01009025,15.4173,10495,25
E01009026,21.4994,24388,58
E01009028,19.9166,21079,50
E01009029,20.0111,21298,50
E01009030,18.1131,17016,40
E01009031,16.952,14164,34
E01009032,22.6084,26490,63
E01009033,20.9239,23195,55
E01009034,21.3685,24135,57
E01009035,27.9193,34065,80
E01009036,17.5331,15619,37
E01009037,17.3985,15282,36
E01009039,15.0272,9557,23
E01009040,15.7896,11353,27
E01009041,16.066,12026,29
E01009042,12.8986,5263,13
E01009043,20.0429,21359,51
E01009044,19.0221,19108,45
E01009045,20.5694,22466,53
E01009046,14.5494,8511,20
E01009047,25.5018,31150,74
E01009048,17.5455,15646,37
E01009049,16.4124,12869,31
E01009050,20.6906,22722,54
E01009051,34.7049,38977,92
E01009053,30.4045,36285,86
E01009054,26.8637,32888,78
E01009056,16.3689,12772,30
E01009057,17.9012,16496,39
E01009058,29.1818,35303,83
E01009059,21.0025,23381,55
E01009060,28.1492,34296,81
E01009061,31.3775,37008,87
E01009062,28.8453,35000,83
E01009064,14.8873,9225,22
E01009065,14.761,8980,22
E01009066,15.3749,10394,25
E01009067,14.9454,9366,22
E01009068,33.2123,38216,90
E01009069,35.185,39209,92
E01009070,15.2911,10198,24
E01009071,15.7371,11217,27
E01009072,14.8583,9170,22
E01009073,14.0061,7349,18
E01009074,12.7995,5071,12
E01009075,15.1993,9991,24
E01009077,13.8712,7058,17
E01009078,11.5372,3180,8
E01009079,21.006,23389,55
E01009080,16.1886,12333,29
E01009081,19.9508,21166,50
E01009082,20.951,23258,55
E01009083,22.5587,26405,62
E01009084,22.1477,25657,61
E01009085,23.8947,28767,68
E01009086,22.462,26233,62
E01009087,22.1081,25591,61
E01009088,25.7104,31440,74
E01009089,21.1257,23642,56
E01009090,23.7555,28541,67
E01009091,22.0972,25567,60
E01009092,23.3944,27916,66
E01009093,21.8849,25154,59
E01009094,22.2238,25799,61
E01009095,30.0564,36037,85
E01009096,23.0022,27174,64
E01009097,22.2951,25944,61
E01009098,26.1341,31979,75
E01009099,25.6899,31406,74
E01009100,27.1724,33285,79
E01009101,21.844,25067,59
E01009102,26.6729,32626,77
E01009103,19.1164,19326,46
E01009104,24.2862,29339,69
E01009105,22.7934,26791,63
E01009106,22.4697,26245,62
E01009107,9.503,1187,3
E01009108,11.9849,3802,9
E01009109,8.4597,664,2
E01009110,10.2558,1743,5
E01009111,14.9561,9387,23
E01009112,16.113,12145,29
E01009113,12.2242,4123,10
E01009114,11.7382,3436,9
E01009115,11.2287,2781,7
E01009116,13.1421,5701,14
E01009117,12.7198,4939,12
E01009118,12.4822,4539,11
E01009119,13.5123,6381,15
E01009120,12.8117,5094,12
E01009122,29.001,35143,83
E01009123,23.607,28276,67
E01009124,25.33,30903,73
E01009125,28.2666,34421,81
E01009126,27.6249,33774,80
E01009127,23.1762,27519,65
E01009128,24.3831,29490,70
E01009129,21.5526,24494,58
E01009130,24.7245,30017,71
E01009131,25.9041,31695,75
E01009132,25.805,31567,75
E01009133,28.5874,34730,82
E01009134,28.8384,34992,83
E01009135,22.2852,25919,61
E01009136,24.4263,29563,70
E01009137,30.2474,36165,85
E01009138,16.9652,14198,34
E01009139,20.7107,22760,54
E01009140,15.0841,9691,23
E01009141,18.6505,18262,43
E01009143,21.9828,25347,60
E01009145,15.7587,11272,27
E01009146,29.4277,35517,84
E01009147,19.4309,20027,47
E01009151,30.3285,36221,85
E01009152,26.7176,32687,77
E01009153,16.9671,14204,34
E01009155,15.9792,11813,28
E01009157,12.402,4408,11
E01009158,11.3749,2962,7
E01009159,11.8114,3544,9
E01009160,13.5434,6437,16
E01009161,15.9626,11769,28
E01009162,14.2481,7856,19
E01009164,11.5416,3186,8
E01009165,15.2097,10012,24
E01009166,16.9554,14173,34
E01009167,13.4607,6269,15
E01009168,14.6019,8627,21
E01009169,13.6502,6651,16
E01009170,13.097,5625,14
E01009171,11.6659,3335,8
E01009172,12.5162,4602,11
E01009173,14.9096,9283,22
E01009174,11.4741,3091,8
E01009175,26.5372,32484,77
E01009176,13.7804,6894,17
E01009177,24.8458,30213,71
E01009178,36.5967,39816,94
E01009179,16.8162,13810,33
E01009182,15.1296,9805,23
E01009183,15.0352,9575,23
E01009184,19.1187,19330,46
E01009185,13.5774,6495,16
E01009186,15.4871,10648,25
E01009187,14.9197,9303,22
E01009188,18.3692,17616,42
E01009189,16.3895,12821,31
E01009192,29.8535,35876,85
E01009195,24.3342,29420,69
E01009197,24.0366,28977,68
E01009199,27.6914,33838,80
E01009200,38.3471,40399,95
E01009201,25.8565,31634,75
E01009202,23.4304,27981,66
E01009204,26.1182,31964,75
E01009205,12.6,4726,12
E01009206,17.9475,16614,39
E01009207,16.5389,13173,31
E01009208,18.8095,18640,44
E01009209,18.0294,16821,40
E01009210,16.7676,13684,33
E01009211,12.8821,5223,13
E01009212,16.1437,12221,29
E01009213,16.4622,13006,31
E01009214,12.4154,4431,11
E01009215,14.3244,8025,19
E01009216,13.5623,6468,16
E01009217,16.3497,12722,30
E01009218,13.0032,5439,13
E01009219,21.1139,23616,56
E01009220,28.0155,34154,81
E01009221,26.0573,31873,75
E01009222,28.0073,34145,81
E01009223,22.9845,27137,64
E01009224,28.4752,34619,82
E01009225,25.1263,30631,72
E01009226,26.9069,32946,78
E01009227,24.7136,30000,71
E01009228,25.2631,30806,73
E01009229,25.1228,30626,72
E01009230,31.3501,36985,87
E01009231,26.2893,32188,76
E01009232,25.6503,31350,74
E01009233,27.1906,33304,79
E01009234,26.2274,32096,76
E01009235,20.6789,22695,54
E01009236,24.288,29344,69
E01009237,23.9304,28805,68
E01009238,23.0722,27322,65
E01009239,30.0729,36051,85
E01009240,24.5135,29703,70
E01009241,20.2348,21746,51
E01009242,24.532,29728,70
E01009243,26.4667,32394,76
E01009244,26.8787,32911,78
E01009245,25.3535,30941,73
E01009246,23.8829,28747,68
E01009247,25.2343,30771,73
E01009248,25.3417,30921,73
E01009249,16.3977,12836,31
E01009250,19.9886,21246,50
E01009251,21.7893,24962,59
E01009252,15.8394,11470,27
E01009253,17.6657,15930,38
E01009254,19.3141,19780,47
E01009255,16.9867,14253,34
E01009256,16.5766,13263,32
E01009257,18.2692,17379,41
E01009258,15.2778,10177,24
E01009259,18.6717,18306,43
E01009260,17.007,14301,34
E01009261,21.2694,23929,57
E01009262,16.6278,13388,32
E01009263,16.287,12576,30
E01009264,23.6114,28284,67
E01009265,19.3507,19852,47
E01009266,34.3048,38788,91
E01009267,21.557,24503,58
E01009268,24.7782,30105,71
E01009269,29.9866,35976,85
E01009270,24.0346,28972,68
E01009271,33.2193,38220,90
E01009272,27.9436,34087,80
E01009273,32.8762,38013,90
E01009274,29.5514,35629,84
E01009275,34.8262,39026,92
E01009276,26.2858,32182,76
E01009278,18.9567,18966,45
E01009279,20.5676,22462,53
E01009280,12.7211,4945,12
E01009281,10.3633,1852,5
E01009282,17.5053,15546,37
E01009283,16.3447,12704,30
E01009284,14.2759,7920,19
E01009286,16.3738,12783,30
E01009288,13.7968,6926,17
E01009289,24.9275,30316,72
E01009290,15.6179,10952,26
E01009291,14.0537,7448,18
E01009292,13.2693,5910,14
E01009293,14.8414,9136,22
E01009294,11.0244,2550,6
E01009295,13.7253,6792,16
E01009296,14.2194,7796,19
E01009297,19.1658,19434,46
E01009298,19.4864,20139,48
E01009299,21.2357,23873,56
E01009300,19.3307,19811,47
E01009301,18.8931,18830,45
E01009302,18.6143,18181,43
E01009303,22.4369,26187,62
E01009304,19.9317,21124,50
E01009305,20.9502,23255,55
E01009306,23.3746,27878,66
E01009307,18.4687,17847,42
E01009308,19.3073,19760,47
E01009309,18.7249,18436,44
E01009310,18.6545,18272,43
E01009311,21.4489,24284,57
E01009312,23.9421,28815,68
E01009313,21.0883,23558,56
E01009314,24.219,29241,69
E01009315,19.7471,20726,49
E01009316,21.1196,23628,56
E01009317,20.2607,21798,52
E01009318,22.6957,26642,63
E01009319,22.075,25529,60
E01009320,29.8336,35857,85
E01009321,23.6033,28269,67
E01009322,25.1163,30618,72
E01009323,23.4046,27935,66
E01009324,24.2995,29366,69
E01009325,26.0409,31854,75
E01009326,24.978,30383,72
E01009327,27.539,33676,79
E01009328,33.381,38314,90
E01009329,28.499,34647,82
E01009331,34.5406,38897,92
E01009332,30.6747,36476,86
E01009333,32.6095,37857,89
E01009334,23.9916,28900,68
E01009335,27.5003,33635,79
E01009337,20.4477,22213,53
E01009338,19.4602,20088,48
E01009339,24.3094,29385,69
E01009341,19.3163,19783,47
E01009342,26.6332,32590,77
E01009343,32.3361,37681,89
E01009344,34.6667,38952,92
E01009345,19.5543,20286,48
E01009346,25.6421,31340,74
E01009347,22.6524,26574,63
E01009348,18.054,16882,40
E01009349,28.0661,34212,81
E01009350,25.5712,31236,74
E01009351,25.3158,30874,73
E01009352,24.4975,29676,70
E01009353,32.874,38010,90
E01009354,23.9928,28902,68
E01009355,24.4068,29533,70
E01009358,21.5471,24484,58
E01009359,26.9748,33029,78
E01009360,21.4435,24273,57
E01009361,21.4241,24244,57
E01009362,18.187,17173,41
E01009363,18.2308,17293,41
E01009364,22.1925,25749,61
E01009365,22.1389,25638,61
E01009366,14.3398,8052,19
E01009367,24.31,29387,69
E01009368,17.872,16426,39
E01009371,27.1856,33301,79
E01009372,23.6011,28266,67
E01009373,23.2141,27597,65
E01009374,14.8819,9216,22
E01009375,24.1994,29206,69
E01009376,19.851,20947,50
E01009377,21.7467,24879,59
E01009379,24.973,30375,72
E01009380,27.1652,33275,79
E01009382,25.627,31318,74
E01009383,17.4679,15445,37
E01009384,17.5546,15671,37
E01009385,18.7441,18483,44
E01009389,18.6353,18225,43
E01009390,14.9828,9449,23
E01009391,32.0897,37496,88
E01009392,25.2845,30841,73
E01009393,33.8065,38511,91
E01009394,13.6983,6740,16
E01009395,14.015,7364,18
E01009396,28.6254,34776,82
E01009397,23.5558,28186,67
E01009399,26.7313,32705,77
E01009400,23.8022,28623,68
E01009401,25.2879,30844,73
E01009403,23.6998,28452,67
E01009404,24.4318,29576,70
E01009405,25.7308,31466,74
E01009406,20.9534,23265,55
E01009407,24.3926,29510,70
E01009408,29.1968,35320,83
